Compania,Articulo,Descripcion,UdVta,ClaveAcceso,CostoEstandar
225,LKS260019436,LAMINA 1412182,PZA,262             ,2.5573
225,LKS260019443,LAMINA 91882216 OB FLS SINGLE,PZA,001039          ,3.7464
225,LKS260019461,LAMINA 11ZO,PZA,871             ,4.2082
225,LKS260019504,LAMINA CO637 SVETIA PARA HORNE,PZA,570             ,4.2755
225,LKS260020013,LAM. 200097 CORR GLORIA LCB 24,PZA,606             ,2.2739
225,LKS260020251,LAMINA 57834718 CC No83,PZA,006047          ,7.2025
225,LKS260020620,LAMINA ME00345,PZA,115056          ,1.7064
225,LKS260020635,LAMINA MANZANA,PZA,115129          ,1.81
225,LKS260020678,LAMINA 13GI,PZA,000954          ,3.0626
225,LKS260020760,LAMINA 94X135,PZA,001021          ,8.0317
225,LKS26008398,LAMINA LARGUERO,PZA,207             ,3.4428
225,LKS260114961,LAMINA 300135215 LAM,PZA,115020          ,3.3529
225,LKS260116690,LAM C-C141-AP DEOADI X 4,PZA,138             ,6.4072
225,LKS290013351,LAMINA 200174 ADRESSO 10 PZ,PZA,606             ,2.6444
225,LKS290013994,LAMINA 3856 ANTICONGELANTE,PZA,003020          ,3.9837
225,LKS290016181,LAMINA 1970706 Pouch 450/12 pz,PZA,262             ,2.89129999999999
225,LKS290016969,LAMINA N.1,PZA,44              ,2.0117
225,LKS290017257,LAMINA IM002138,PZA,298             ,2.1513
225,LKS290017829,LAMINA HCF20,PZA,013002          ,3.0654
225,LKS290018633,LAMINA CO630 CORR.SVETIA 50SB,PZA,570             ,2.967
225,LKS290018637,LAMINA A-13,PZA,001032          ,2.831
225,LKS290018709,LAMINA 133J,PZA,000954          ,3.7821
225,LKS290018748,LAM 91297730.002 CO ORAL B ESS,PZA,001039          ,3.92849999999999
225,LKS290018788,LAMINA BASUM,PZA,013002          ,3.1064
225,LKS290019003,LAMINA 84142085 GEN 13,PZA,006047          ,3.9345
225,LKS290019008,LAMINA ZGM18WM96,PZA,216             ,6.6234
225,LKS290019078,LAM 67570548 CC GEN AGUAMICELA,PZA,115048          ,2.1163
225,LKS290019252,LAM. CO404 CORR. SWEET 0 SVETI,PZA,570             ,2.9285
225,LKS290019489,LAMINA 67682506 UNIHLBR6282-C,PZA,001021          ,4.742
225,LKS290019609,LAMINA CO657 SVETIA DUO PACK B,PZA,570             ,4.9929
225,LKS290019660,LAMINA  453021-CO ORIENTAL,PZA,115085          ,5.9746
225,LKS290019823,LAMINA CO408 CORRUGADO SWEET 0,PZA,570             ,2.5405
225,LKS290019846,LAMINA 200404,PZA,606             ,3.1906
225,LKS290020047,LAMINA CAJA SOPAS,PZA,115054          ,1.8049
225,LKS290020058,LAM. CAJA CRAZY BRAINIAKS 50g,PZA,115102          ,3.19419999999999
225,LKS290020170,LAMINA 91X96 UNIPOBR168A,PZA,001021          ,6.0808
225,LKS290020491,LAMINA LTH 7032,PZA,003020          ,3.0324
225,LKS290020570,LAMINA SHAMPOO,PZA,115068          ,5.0372
225,LKS290020584,LAMINA 89X67 JDVADJL 6729,PZA,001021          ,4.1437
225,LKS290020703,LAM. AMP5379-CAJA PLEGADA,PZA,714             ,5.6415
225,LKS290020718,LAMINA 50X94,PZA,001021          ,6.679
225,LKS290020885,LAM. 84142050 CC GENERICO 16,PZA,006047          ,6.4144
225,LKS290020886,LAM. 84142093 CORRUGADO GEN 12,PZA,006047          ,5.2425
225,LKS290021079,LAM. GEL ANTIBACTERIAL ESCUDO,PZA,115133          ,4.6406
225,LKS320011422,LAMINA No. 90,PZA,207             ,8.70999999999999
225,LKS320013374,LAMINA N°5 LM 220g,PZA,44              ,3.1567
225,LKS320013433,LAMINA 0004 MOPAR,PZA,632             ,3.1872
225,LKS320014692,LAMINA TAPA TABACO FLORACOPIO,PZA,162             ,8.7734
225,LKS320014939,LAMINA I 8235,PZA,905             ,2.5495
225,LKS320015094,LAMINA PAD-9995009,PZA,244             ,5.576
225,LKS320015644,LAMINA IM001712 BB DEVELOPER 4,PZA,298             ,3.1562
225,LKS320015775,LAMINA BX 21X21X21,PZA,244             ,15.6705
225,LKS320015776,LAMINA PAD 9995011 18 3/8X15 3,PZA,244             ,5.378
225,LKS320015783,LAMINA 132R,PZA,871             ,4.2425
225,LKS320015998,LAMINA IM001830,PZA,298             ,1.9006
225,LKS320016198,LAMINA CVT7FR1,PZA,000954          ,3.1112
225,LKS320016295,LAMINA C-C807-15ROOT10,PZA,138             ,2.4473
225,LKS320016404,LAMINA EUROPA TAPA,PZA,51              ,9.7583
225,LKS320016414,LAMINA 7H5Z,PZA,871             ,4.9217
225,LKS320016619,LAMINA 7HCR,PZA,871             ,6.5539
225,LKS320016829,LAMINA ESCOBILLAS,PZA,905             ,4.2631
225,LKS320016978,LAMINA 1021,PZA,008019          ,8.6783
225,LKS320016985,LAMINA SAURIS 4141,PZA,002004          ,4.708
225,LKS320017092,LAMINA IM002075,PZA,298             ,1.789
225,LKS320017165,LAMINA 7EDE,PZA,871             ,4.7251
225,LKS320017195,LAMINA 131T,PZA,871             ,3.9936
225,LKS320017219,LAMINA 7DU7,PZA,871             ,4.28689999999999
225,LKS320017334,LAMINA 7GKL,PZA,871             ,4.7585
225,LKS320017347,LAMINA 7HCD,PZA,871             ,5.0999
225,LKS320017421,LAMINA 7EGP,PZA,871             ,4.9156
225,LKS320017603,LAMINA 13LM,PZA,871             ,4.3024
225,LKS320017677,LAMINA 13CG,PZA,871             ,5.242
225,LKS320017681,LAMINA 7E8H,PZA,871             ,3.71089999999999
225,LKS320017718,LAMINA 7I3J,PZA,871             ,3.73829999999999
225,LKS320017721,LAMINA N°2,PZA,44              ,2.1977
225,LKS320017752,LAMINA 91099976,PZA,001039          ,5.4189
225,LKS320017956,LAMINA 67146984 UNIREAR4856,PZA,001021          ,1.29409999999999
225,LKS320017965,LAMINA 20017497,PZA,115022          ,3.5826
225,LKS320017971,LAMINA HONDA 8402,PZA,003020          ,2.4871
225,LKS320018317,LAMINA 13MN,PZA,871             ,4.1874
225,LKS320018323,LAMINA LALA N° 3,PZA,000999          ,5.33099999999999
225,LKS320018453,LAMINA 90981104,PZA,001039          ,3.6276
225,LKS320018532,LAMINA IM002198,PZA,298             ,3.65339999999999
225,LKS320018670,LAMINA IM002313,PZA,298             ,2.66059999999999
225,LKS320018739,LAMINA K588,PZA,871             ,4.7996
225,LKS320018751,LAMINA 13PF,PZA,871             ,3.7375
225,LKS320018767,LAMINA TABACO TAPA VOLCÁN,PZA,51              ,7.8281
225,LKS320018797,LAMINA 7I8N,PZA,871             ,5.5636
225,LKS320018808,LAMINA 7HZY,PZA,871             ,4.0959
225,LKS320018852,LAMINA CO615 CHAROLA SV 600,PZA,570             ,3.6276
225,LKS320018863,LAMINA 67387133 UNIZE-JO-5374-,PZA,001021          ,3.3704
225,LKS320018898,LAMINA DESPENSA,PZA,001041          ,3.7352
225,LKS320018952,LAMINA 13PK,PZA,871             ,3.3506
225,LKS320018995,LAMINA IM002365,PZA,298             ,3.7943
225,LKS320019062,LAM CAJA COLECTIVA DORY CAJA M,PZA,333             ,7.224
225,LKS320019065,LAMINA REPSOL 8911,PZA,003020          ,4.8513
225,LKS320019177,LAMINA 20371,PZA,606             ,4.2295
225,LKS320019180,LAMINA SUSPIROS,PZA,115045          ,3.6929
225,LKS320019236,LAMINA CVT7B6T,PZA,000954          ,7.9254
225,LKS320019241,LAM 2041319 MJNEWJL5647 KRAFT,PZA,001021          ,7.86079999999999
225,LKS320019281,LAMINA 13QX,PZA,871             ,4.2259
225,LKS320019322,LAMINA CO656 SV 300 GR GOLDEN,PZA,570             ,6.3555
225,LKS320019354,LAMINA 210554 NA0D9041032,PZA,540             ,2.82139999999999
225,LKS320019635,LAMINA 7IM0,PZA,871             ,3.7994
225,LKS320019764,LAMINA CT24,PZA,115092          ,15.4308
225,LKS320019788,LAMINA IM002475,PZA,298             ,2.746
225,LKS320019880,LAMINA REPSOL 12 un. 946 ml,PZA,115086          ,4.8513
225,LKS320019894,LAMINA 467 800 90,PZA,115078          ,7.02
225,LKS320019923,LAMINA 7EP4,PZA,871             ,4.8526
225,LKS320019941,LAMINA 67888652 UNIDR-JL-6460-,PZA,001021          ,1.7372
225,LKS320019965,LAMINA FRAM 10346,PZA,003020          ,4.3122
225,LKS320019974,LAMINA 7IPX,PZA,871             ,5.8886
225,LKS320020107,LAMINA 13E3,PZA,871             ,4.5732
225,LKS320020123,LAMINA 67946654 UNIAXJL6531,PZA,001021          ,2.3748
225,LKS320020125,LAMINA 67901619 UNIPOJL6735-C,PZA,001021          ,4.83669999999999
225,LKS320020182,LMINA 67933898 UNIDOMP6804C,PZA,001021          ,2.4194
225,LKS320020266,LAMINA 86473607,PZA,115142          ,2.95219999999999
225,LKS320020274,LAMINA 13MS,PZA,871             ,3.50619999999999
225,LKS320020295,LAMINA 68123292 UNIAXJL 7131,PZA,001021          ,1.9942
225,LKS320020346,LAMINA ABRILLANTADOR SAKI,PZA,632             ,1.9584
225,LKS320020595,LAMINA No. 6,PZA,44              ,3.9255
225,LKS320020596,LAMINA 2630772,PZA,262             ,17.955
225,LKS320020651,LAM. 85941607 CORR ASP ORIGINA,PZA,006047          ,9.19339999999999
225,LKS320020695,LAMINA 5 A DAY,PZA,013002          ,3.7461
225,LKS320020698,LAMINA HELLA 10998,PZA,003020          ,4.3122
225,LKS320020808,LAM. 70509255 COR GENERICO POU,PZA,778             ,3.2528
225,LKS320020907,LAM. GENERICA No. 6 X 1 pzas.,PZA,44              ,3.9255
225,LKS320020938,LAM. TSL0004 TAPA SELLADA LATE,PZA,871             ,4.0233
225,LKS320021051,LAMINA 120X170,PZA,001021          ,14.401
225,LKS320021060,LAM. 501365 MAYONESA 200 GR 24,PZA,115029          ,2.7496
225,LKS320021088,LAM. CO506 CORRUGADO PILONCILL,PZA,570             ,4.1578
225,LKS320021103,LAM. 7J3L CAJA RSC-RSC CON IMP,PZA,871             ,4.58419999999999
225,LKS32008669,LAMINA TAPA GABINETE SUP.,PZA,207             ,10.634
225,LKS32009254,LAMINA No2 S/I,PZA,44              ,2.1473
225,LKS32009864,LAMINA N° 1 S/I,PZA,44              ,4.4858
225,LKS320110551,LAMINA CH-1,PZA,44              ,3.6782
225,LKS32012527,LAMINA S/N (TAPA),PZA,002005          ,4.4856
225,LKS320319128,LAM DIV.LARGA CABEZAS DE CARTR,PZA,115022          ,0.6205
225,LKS360011472,LAMINA PH-11S,PZA,44              ,2.1184
225,LKS360016971,LAMINA N°3,PZA,44              ,2.41
225,LKS360017360,LAM 46169840 CAJA COL NUM 155,PZA,544             ,4.8824
225,LKS360017549,LAMINA 1230031 N° 4 E DINOS,PZA,44              ,5.5675
225,LKS360017619,LAM. 1230007 1/RG E,PZA,44              ,8.05909999999999
225,LKS360018205,LAMINA 94X61 UNISEJL4382,PZA,001021          ,3.9223
225,LKS360018274,LAM. DE LUIGI 1,PZA,44              ,3.8004
225,LKS360018493,LAM 70509039 OXIGEL POUCH 12/2,PZA,778             ,8.0054
225,LKS360018747,LAMINA 67366145 UNIICJL5416,PZA,001021          ,2.5884
225,LKS360018979,LAMINA 10152,PZA,576             ,12.192
225,LKS360019304,LAMINA 67614729 UNIDOJL5938-C,PZA,001021          ,3.95219999999999
225,LKS360019537,LAMINA 67702109-67716188-67702,PZA,001021          ,2.474
225,LKS360019579,LAMINA 67740059 UNIKNJL 6393B,PZA,001021          ,7.0067
225,LKS360019744,LAMINA CO643 CC SV 140 SB EXPO,PZA,570             ,2.37209999999999
225,LKS360019760,LAMINA,PZA,878             ,1.5565
225,LKS360020019,LAMINA 71X101 UNIREJL6546,PZA,001021          ,5.2601
225,LKS360020613,LAM. 1/RG LM 220g,PZA,44              ,2.0803
225,LKS360020709,LAMINA 13573,PZA,576             ,10.0232
225,LKS360020712,LAMINA 2057174 MJNCHRR 4034-C,PZA,001021          ,4.8123
225,LKS360020747,LAMINA 52X120,PZA,001021          ,4.5717
225,LKS360020866,LAMINA 4132 SURIS 20/324,PZA,002004          ,5.395
225,LKS360020896,LAM. GENERICA No. 3 1/2 X 1 pz,PZA,44              ,2.7307
225,LKS360020923,LAM. GENERICA CAJA 8 Y W2 C.LA,PZA,44              ,7.5123
225,LKS36008607,LAMINA 1B,PZA,524             ,8.0839
225,LKS360113367,LAMINA N° 1/RG LM 220g X1,PZA,44              ,1.9453
225,LKS360117371,LAMINA N° 4 E MACARONI (X2),PZA,44              ,5.56729999999999
225,LKS36017822,LAMINA C-4-N X 1,PZA,44              ,2.6891
225,LKS360214620,LAMINA DIV.LARGA 20025806,PZA,115022          ,3.5619
225,LKS400014877,LAMINA CO200 Corrugado MS 1KG,PZA,570             ,4.8249
225,LKS400014964,LAMINA 300135221,PZA,115020          ,3.1115
225,LKS400016997,LAMINA W1 X 2 PZAS,PZA,44              ,6.97179999999999
225,LKS400016998,LAMINA 1241112 W7 X 2 PZA.,PZA,002012          ,6.3302
225,LKS400016999,LAMINA 1241108 W3 X 2 PZA.,PZA,002012          ,5.9506
225,LKS400017294,LAMINA 7G04,PZA,871             ,4.0055
225,LKS400017777,LAMINA 300141417 #2,PZA,115067          ,11.5852
225,LKS400018381,LAMINA 1097,PZA,008019          ,7.85579999999999
225,LKS400018511,LAMINA 200360 CREMA PASTELERA,PZA,606             ,2.474
225,LKS400018765,LAM 67197169 UNIDOJL 5604,PZA,001021          ,2.2916
225,LKS400018940,LAMINA N°5,PZA,115029          ,4.191
225,LKS400019000,LAMINA RALOY 9169,PZA,003020          ,5.1014
225,LKS400019522,LAMINA 83.0X71.0,PZA,001021          ,4.2098
225,LKS400019697,LAMINA CORBATA MF7 220,PZA,44              ,3.9511
225,LKS400019702,LAMINA MACARRON MF15 220,PZA,44              ,4.57719999999999
225,LKS400019704,LAMINA MUNICIÓN MF17 220,PZA,44              ,3.382
225,LKS400019762,LAMINA 67815859-67815861 UNIKN,PZA,001021          ,7.42249999999999
225,LKS400019835,LAMINA UNIDOJL 6364 INSERTO,PZA,001021          ,6.8224
225,LKS400019836,LAMINA UNIDOJL6364 SEPARADOR,PZA,001021          ,6.5109
225,LKS400019968,LAMINA FRAM 10349,PZA,003020          ,5.9992
225,LKS400020031,LAM. CO400W CORR. SC60 EXP.,PZA,570             ,2.7613
225,LKS400020033,LAM. CO664 CORR SV 50 SOBRES W,PZA,570             ,2.7613
225,LKS400020062,LAMINA PREMEZCLA CON SUAJE,PZA,115045          ,4.9438
225,LKS400020087,LAM. CO666 CORR SV 220 WM CENT,PZA,570             ,4.65759999999999
225,LKS400020230,LAM. MP-COR-0036 CJA KFT 15970,PZA,115058          ,25.9159
225,LKS400020234,LAMINA 67923413 UNIDOMP 6855-B,PZA,001021          ,3.4523
225,LKS400020291,LAM. MP-COR-0040 CJA KFT 35X34,PZA,115058          ,13.9384
225,LKS400020551,LAMINA 60400215512,PZA,115041          ,5.69659999999999
225,LKS400020581,LAMINA RALOY 10926,PZA,003020          ,4.366
225,LKS400020721,LAM. E10032AU 61100032006,PZA,864             ,12.9195999999999
225,LKS400020722,LAMINA CARETAS,PZA,115135          ,9.8733
225,LKS400020780,LAM. 1264127 CAJA PERLA 4-MF C,PZA,002012          ,2.9638
225,LKS400020924,LAM. GENERICA W6 Y W9,PZA,44              ,7.69649999999999
225,LKS400021072,LAM. 41422 ETIQUETA, SELLO DE,PZA,115103          ,6.0475
225,LKS400021078,LAM. 1210036 CAJA SS SUAJADA 1,PZA,44              ,2.452
225,LKS440016766,LAMINA SW-24,PZA,011006          ,16.9724
225,LKS440018215,LAMINA 67247525 UNIKNMP5078,PZA,001021          ,7.381
225,LKS440018837,LAMINA 67470801 UNIKN-JO-5468,PZA,001021          ,3.7204
225,LKS440019227,LAMINA 50008235 S213C,PZA,827             ,3.8535
225,LKS440019959,LAMINA CO 1005307,PZA,115078          ,14.1234
225,LKS510016967,LAMINA ACUABOX 74,PZA,000955          ,12.7838
225,LKS550020117,LAM. 912634 CAJA,BOTANA,BARCEL,PZA,474             ,17.9509
225,LKS550021083,LAM. 4216 CAJA RNV CANELITAS,PZA,002004          ,7.99949999999999
225,LKS610017399,LAMINA 70507138 CORR OXI 12_,PZA,778             ,5.8293
225,LKS710016596,LAMINA 705506242 AHLLD FRSH 4/,PZA,778             ,10.9859999999999
225,MARTIN MANTEN,MANTENIMIENTO MARTIN,MIL,MANTENIMIENTO MA,3.1016
225,07000980,GRAB.SABORES INT.OAXACA MEZCAL,PZA,000980          ,1145.5
225,07000986,GRAB.COM.Y DISTRIBUIDOR FERMO,PZA,000986          ,1982
225,07000991Q,GRAB.SOL.PAP.CART. 2 PORRONES,PZA,000991          ,2890.72
225,0700192101,FCA. DE P. LA MODERNA (SP-1l),PZA,2001            ,1204.5
225,07006047D,GRAB.BAYER DE MÉX. 85918680,PZA,006047          ,2229.52
225,0704282307G,GRAB.CIA.MAN.VELADORAS N.251,PZA,7046            ,1908.2801
225,0710014A,GRAB.IND. AUGE,PZA,10014           ,1525.63
225,071021-29,GRAB.TECNOPACK 68245785,PZA,1021            ,6128.64
225,071021-40,GRAB.TECNOPACK 68123292,PZA,1021            ,1878.72
225,071021A-18,GRAB.TECNOPACK 68532972-10,PZA,1021            ,2166
225,071021A-2,GRAB.TECNOPACK 68477172,PZA,1021            ,2311.35
225,071021A-6,GRAB. TECNOPACK 68491987-11,PZA,1021            ,2296.22
225,071021A-7,GRAB.TECNOPACK 68446980-10 UNI,PZA,1021            ,3695.31
225,0710842307,GRAB.PROFINA 31/28,PZA,7001            ,1458.16
225,071086A,GRAB.CONVERTEX,PZA,001086          ,5445.1402
225,07115022,GRAB.PERFETTI VAN M.20027040,PZA,115022          ,8017.92
225,07115022A,GRAB.PERFETTI VAN M.6 LATAS GE,PZA,115022          ,6686.24
225,07115039F,GRAB.KAMAFIL CAJA CHICA POCKET,PZA,115039          ,2114.1
225,07115041B,GRAB.MUNDO DULCE 61000101170,PZA,115041          ,9639.27
225,07115044,GRAB.PROSENTEC 500041 BOX 36 P,PZA,115044          ,3468.4
225,07115059,GRAB.LASEM ALIMENTACIÓN LAM 14,PZA,115059          ,5934.27
225,07115059B,GRAB.LASEM ALIMENTACIÓN LAM 2,PZA,115059          ,12306.3
225,07115090A,GRAB.CASA ALONSO ATUN DOLORES,PZA,115090          ,6895
225,07115090B,GRAB.CASA ALONSO VERDE VALLE,PZA,115090          ,6895
225,07115117,GRAB.FRANCISCO ROMERO CHA FRES,PZA,115117          ,8385.64
225,0711512203,GRAB.CINASA.SH-2470,PZA,3002            ,1448
225,07115723012,GRAB.TPC CREM.AMER.GLORIA 10K,PZA,1021            ,1826
225,0712542310,AUTOPAR DISTRIBUIDORA(SEM-2),PZA,010010          ,235.2
225,0713002D,GRAB.CARR EMP.BASURA GV 24 JUM,PZA,13002           ,2394
225,0713002I,GRAB.CARR EMPAQ BASURA GV24 GD,PZA,13002           ,2599.2
225,0713502211,GRAB.FLORES SN.FCO. ROSA 400 T,PZA,11008           ,4307.16
225,0714522315,UNILEVER(380317 SUMAX 10KG),PZA,15013           ,2493.6
225,0714861301,COSTA GRABADOS (4-B),PZA,4007            ,520.4
225,0714932307,CIA.MANUF.DE VEL.(VARIAS)/C/,PZA,7046            ,504
225,0715022324,GRAB.GPO. DEZGA 24 BOT.500 ML.,PZA,174             ,1786.4001
225,07153,GRABADOS MARIO RIOS BASTIDA,PZA,153             ,2048.7605
225,07162C,GRAB.JOSE A BELTRAN ACUABOX 60,PZA,162             ,6236.94
225,07162F,GRAB.JOSE A.BELTRAN GERBERA T,PZA,162             ,7281.15
225,0716642307,ENVASES VITROPAR (19-2),PZA,007002          ,589.4001
225,0717972301,GRAB.FCA.GALLETAS MOD.663 BRAS,PZA,2004            ,1486.32
225,0719112307G,GRAB.TPC IMP. TOLEDO IT-4,PZA,1021            ,1205.6
225,0719841115,COSTO GRABADOS (FIBER STAND),PZA,15003           ,2266
225,07199,GRAB.PINTURAS VITRACOAT,PZA,252             ,1832.7606
225,07205C,GRAB.PROD.MEX. FLEX-ARC,PZA,205             ,1486.1049
225,0721532307,GRABADO BCO-175 Nal.Sobres,PZA,007056          ,766.8
225,0722252201,GRAB.TPC CREM.AMER.GLORIA 10 K,PZA,1021            ,1835.68
225,0722272310,GRAB.AUTOPAR DISTRIB. 18 AD,PZA,10010           ,1567.72
225,0722362207,GRAB.ALCOBE CERAMICOS 5X20 R,PZA,7010            ,1920
225,0722462307-2,GRAB.NAVIPLASTIC 6 PINOS MON.4,PZA,6019            ,2264.2401
225,0723092207,GRAB.NAVILUX NAVITEK # 4,PZA,6030            ,4234.4003
225,0723902301G,GRAB.PROD.ALIM.MOD. BM-3,PZA,44              ,828.96
225,07248,GRABADOS P.M.STEELE,PZA,248             ,5155.3035
225,0724802201C2,GRAB.TERM.ESPUMADOS 9X9 S/D,PZA,1082            ,6706.4808
225,0724992206,GRABADO NAVILUX NAVITEK No.5,PZA,006030          ,1660.8
225,0724992206R,GRAB.NAVILUX NAVITEK #5,PZA,6030            ,4284.2803
225,0725202203G,GRAB.IMPERQUIMIA 18 BOT.,PZA,17026           ,684.64
225,07258-B,GRABADOS ACEGRAPAS FIFA,PZA,258             ,1340.7971
225,07262C,GRABADOS HENKEL 1512568,PZA,262             ,831.63
225,0727332301,GRAB.IMPORTACIONES TOLEDO IT-4,PZA,1021            ,2020.0401
225,07294,GRAB.IRMA HORTENCIA BECERRIL,PZA,294             ,340.5599
225,073002307,GRAB.NAC. DE SOBRES BCO-105,PZA,7056            ,1594.5601
225,073005F,GRAB. ACCO,PZA,3005            ,1903.38
225,073005H,GRAB. ACCO,PZA,3005            ,1034
225,073005Q,GRAB. ACCO M-4488,PZA,3005            ,1425
225,073009,GRABADOS FUNCOSA,PZA,3009            ,6669.3
225,073020J,GRAB.RALOY LUB. RALOY 10926,PZA,3020            ,1545.61
225,073020M,GRAB.RALOY LUB. DHERBO 11002,PZA,3020            ,1351.47
225,073022307G2,GRAB.COM.MAPASA BCO 129,PZA,7059            ,1144.8
225,0731732303,GRAB.RALOY LUB.SJ 20W-50,PZA,3020            ,1029.84
225,0732042207,GRAB.NAVILUX CEL.CHICA K430011,PZA,6030            ,2178.88
225,0732121111,LECHE MONY S.A. (31-0),PZA,1070            ,617.58
225,0732151111,OLASCOAGA S.A.(OLAS COSMO T.),PZA,11042           ,468.66
225,0732222201,GRAB.SYMPACK SERRAL N.2,PZA,328             ,1841.84
225,0732231112,MOISON PLASTICOS (12/1 LITROS),PZA,1063            ,260.11
225,0732391107,CADENA EMPRES.DE COMERCIO(CEI),PZA,7047            ,441.6
225,0732422115,ANDERSON CLAYTON REPOSTINA 10K,PZA,16001           ,1806.75
225,0732441106,ELECTROMAG (D. DECOR),PZA,6012            ,1075.29
225,0732502107,NO. 3,PZA,7025            ,327.6
225,0732522306,Grabados lev.azteca 6bis,PZA,006007          ,4031.2003
225,0732531111,FLEX,PZA,11052           ,416.1
225,0732572108,32 MARB. MEXICO,PZA,8029            ,1180
225,0732632110,LOLLIPOPS,PZA,10017           ,482.8
225,0732962311,GRAB.VISAFLOR VISA L-3,PZA,11002           ,4793.3604
225,07330B,GRAB.MILYON,PZA,330             ,994.492
225,0734062315,UNILEVER(380300 BATIDOS 25KG),PZA,015013          ,2472.8
